game_pk,date,team,prev_0_game_pk,prev_1_game_pk,prev_2_game_pk,prev_3_game_pk,prev_4_game_pk,prev_5_game_pk,prev_6_game_pk,prev_7_game_pk,prev_8_game_pk,prev_9_game_pk
717866,2023-06-07,AZ,717881.0,717892.0,717901.0,717919.0,717933.0,717940.0,717955.0,717977.0,717981.0,717991.0
717834,2023-06-09,AZ,717866.0,717881.0,717892.0,717901.0,717919.0,717933.0,717940.0,717955.0,717977.0,717981.0
717821,2023-06-10,AZ,717834.0,717866.0,717881.0,717892.0,717901.0,717919.0,717933.0,717940.0,717955.0,717977.0
717804,2023-06-11,AZ,717821.0,717834.0,717866.0,717881.0,717892.0,717901.0,717919.0,717933.0,717940.0,717955.0
717785,2023-06-12,AZ,717804.0,717821.0,717834.0,717866.0,717881.0,717892.0,717901.0,717919.0,717933.0,717940.0
717775,2023-06-13,AZ,717785.0,717804.0,717821.0,717834.0,717866.0,717881.0,717892.0,717901.0,717919.0,717933.0
717757,2023-06-14,AZ,717775.0,717785.0,717804.0,717821.0,717834.0,717866.0,717881.0,717892.0,717901.0,717919.0
717755,2023-06-15,AZ,717757.0,717775.0,717785.0,717804.0,717821.0,717834.0,717866.0,717881.0,717892.0,717901.0
717739,2023-06-16,AZ,717755.0,717757.0,717775.0,717785.0,717804.0,717821.0,717834.0,717866.0,717881.0,717892.0
717719,2023-06-17,AZ,717739.0,717755.0,717757.0,717775.0,717785.0,717804.0,717821.0,717834.0,717866.0,717881.0
717706,2023-06-18,AZ,717719.0,717739.0,717755.0,717757.0,717775.0,717785.0,717804.0,717821.0,717834.0,717866.0
717696,2023-06-19,AZ,717706.0,717719.0,717739.0,717755.0,717757.0,717775.0,717785.0,717804.0,717821.0,717834.0
717680,2023-06-20,AZ,717696.0,717706.0,717719.0,717739.0,717755.0,717757.0,717775.0,717785.0,717804.0,717821.0
717672,2023-06-21,AZ,717680.0,717696.0,717706.0,717719.0,717739.0,717755.0,717757.0,717775.0,717785.0,717804.0
717847,2023-06-22,AZ,717672.0,717680.0,717696.0,717706.0,717719.0,717739.0,717755.0,717757.0,717775.0,717785.0
717641,2023-06-23,AZ,717847.0,717672.0,717680.0,717696.0,717706.0,717719.0,717739.0,717755.0,717757.0,717775.0
717639,2023-06-24,AZ,717641.0,717847.0,717672.0,717680.0,717696.0,717706.0,717719.0,717739.0,717755.0,717757.0
717612,2023-06-25,AZ,717639.0,717641.0,717847.0,717672.0,717680.0,717696.0,717706.0,717719.0,717739.0,717755.0
717593,2023-06-27,AZ,717612.0,717639.0,717641.0,717847.0,717672.0,717680.0,717696.0,717706.0,717719.0,717739.0
717575,2023-06-28,AZ,717593.0,717612.0,717639.0,717641.0,717847.0,717672.0,717680.0,717696.0,717706.0,717719.0
717568,2023-06-29,AZ,717575.0,717593.0,717612.0,717639.0,717641.0,717847.0,717672.0,717680.0,717696.0,717706.0
717549,2023-06-30,AZ,717568.0,717575.0,717593.0,717612.0,717639.0,717641.0,717847.0,717672.0,717680.0,717696.0
717533,2023-07-01,AZ,717549.0,717568.0,717575.0,717593.0,717612.0,717639.0,717641.0,717847.0,717672.0,717680.0
717522,2023-07-02,AZ,717533.0,717549.0,717568.0,717575.0,717593.0,717612.0,717639.0,717641.0,717847.0,717672.0
717498,2023-07-04,AZ,717522.0,717533.0,717549.0,717568.0,717575.0,717593.0,717612.0,717639.0,717641.0,717847.0
717477,2023-07-05,AZ,717498.0,717522.0,717533.0,717549.0,717568.0,717575.0,717593.0,717612.0,717639.0,717641.0
717470,2023-07-06,AZ,717477.0,717498.0,717522.0,717533.0,717549.0,717568.0,717575.0,717593.0,717612.0,717639.0
717452,2023-07-07,AZ,717470.0,717477.0,717498.0,717522.0,717533.0,717549.0,717568.0,717575.0,717593.0,717612.0
717439,2023-07-08,AZ,717452.0,717470.0,717477.0,717498.0,717522.0,717533.0,717549.0,717568.0,717575.0,717593.0
717425,2023-07-09,AZ,717439.0,717452.0,717470.0,717477.0,717498.0,717522.0,717533.0,717549.0,717568.0,717575.0
717420,2023-07-14,AZ,717425.0,717439.0,717452.0,717470.0,717477.0,717498.0,717522.0,717533.0,717549.0,717568.0
717404,2023-07-15,AZ,717420.0,717425.0,717439.0,717452.0,717470.0,717477.0,717498.0,717522.0,717533.0,717549.0
717386,2023-07-16,AZ,717404.0,717420.0,717425.0,717439.0,717452.0,717470.0,717477.0,717498.0,717522.0,717533.0
717358,2023-07-18,AZ,717386.0,717404.0,717420.0,717425.0,717439.0,717452.0,717470.0,717477.0,717498.0,717522.0
717340,2023-07-19,AZ,717358.0,717386.0,717404.0,717420.0,717425.0,717439.0,717452.0,717470.0,717477.0,717498.0
717337,2023-07-20,AZ,717340.0,717358.0,717386.0,717404.0,717420.0,717425.0,717439.0,717452.0,717470.0,717477.0
717321,2023-07-21,AZ,717337.0,717340.0,717358.0,717386.0,717404.0,717420.0,717425.0,717439.0,717452.0,717470.0
717303,2023-07-22,AZ,717321.0,717337.0,717340.0,717358.0,717386.0,717404.0,717420.0,717425.0,717439.0,717452.0
717289,2023-07-23,AZ,717303.0,717321.0,717337.0,717340.0,717358.0,717386.0,717404.0,717420.0,717425.0,717439.0
717268,2023-07-24,AZ,717289.0,717303.0,717321.0,717337.0,717340.0,717358.0,717386.0,717404.0,717420.0,717425.0
717259,2023-07-25,AZ,717268.0,717289.0,717303.0,717321.0,717337.0,717340.0,717358.0,717386.0,717404.0,717420.0
717244,2023-07-26,AZ,717259.0,717268.0,717289.0,717303.0,717321.0,717337.0,717340.0,717358.0,717386.0,717404.0
717223,2023-07-28,AZ,717244.0,717259.0,717268.0,717289.0,717303.0,717321.0,717337.0,717340.0,717358.0,717386.0
717210,2023-07-29,AZ,717223.0,717244.0,717259.0,717268.0,717289.0,717303.0,717321.0,717337.0,717340.0,717358.0
717193,2023-07-30,AZ,717210.0,717223.0,717244.0,717259.0,717268.0,717289.0,717303.0,717321.0,717337.0,717340.0
717190,2023-07-31,AZ,717193.0,717210.0,717223.0,717244.0,717259.0,717268.0,717289.0,717303.0,717321.0,717337.0
717180,2023-08-01,AZ,717190.0,717193.0,717210.0,717223.0,717244.0,717259.0,717268.0,717289.0,717303.0,717321.0
717164,2023-08-02,AZ,717180.0,717190.0,717193.0,717210.0,717223.0,717244.0,717259.0,717268.0,717289.0,717303.0
717151,2023-08-03,AZ,717164.0,717180.0,717190.0,717193.0,717210.0,717223.0,717244.0,717259.0,717268.0,717289.0
717128,2023-08-04,AZ,717151.0,717164.0,717180.0,717190.0,717193.0,717210.0,717223.0,717244.0,717259.0,717268.0
717118,2023-08-05,AZ,717128.0,717151.0,717164.0,717180.0,717190.0,717193.0,717210.0,717223.0,717244.0,717259.0
717106,2023-08-06,AZ,717118.0,717128.0,717151.0,717164.0,717180.0,717190.0,717193.0,717210.0,717223.0,717244.0
717073,2023-08-08,AZ,717106.0,717118.0,717128.0,717151.0,717164.0,717180.0,717190.0,717193.0,717210.0,717223.0
717057,2023-08-09,AZ,717073.0,717106.0,717118.0,717128.0,717151.0,717164.0,717180.0,717190.0,717193.0,717210.0
717035,2023-08-11,AZ,717057.0,717073.0,717106.0,717118.0,717128.0,717151.0,717164.0,717180.0,717190.0,717193.0
717020,2023-08-12,AZ,717035.0,717057.0,717073.0,717106.0,717118.0,717128.0,717151.0,717164.0,717180.0,717190.0
717003,2023-08-13,AZ,717020.0,717035.0,717057.0,717073.0,717106.0,717118.0,717128.0,717151.0,717164.0,717180.0
716998,2023-08-14,AZ,717003.0,717020.0,717035.0,717057.0,717073.0,717106.0,717118.0,717128.0,717151.0,717164.0
716978,2023-08-15,AZ,716998.0,717003.0,717020.0,717035.0,717057.0,717073.0,717106.0,717118.0,717128.0,717151.0
716977,2023-08-16,AZ,716978.0,716998.0,717003.0,717020.0,717035.0,717057.0,717073.0,717106.0,717118.0,717128.0
716957,2023-08-17,AZ,716977.0,716978.0,716998.0,717003.0,717020.0,717035.0,717057.0,717073.0,717106.0,717118.0
716942,2023-08-18,AZ,716957.0,716977.0,716978.0,716998.0,717003.0,717020.0,717035.0,717057.0,717073.0,717106.0
716919,2023-08-19,AZ,716942.0,716957.0,716977.0,716978.0,716998.0,717003.0,717020.0,717035.0,717057.0,717073.0
716931,2023-08-19,AZ,716919.0,716942.0,716957.0,716977.0,716978.0,716998.0,717003.0,717020.0,717035.0,717057.0
716906,2023-08-21,AZ,716931.0,716919.0,716942.0,716957.0,716977.0,716978.0,716998.0,717003.0,717020.0,717035.0
716889,2023-08-22,AZ,716906.0,716931.0,716919.0,716942.0,716957.0,716977.0,716978.0,716998.0,717003.0,717020.0
716868,2023-08-24,AZ,716889.0,716906.0,716931.0,716919.0,716942.0,716957.0,716977.0,716978.0,716998.0,717003.0
716851,2023-08-25,AZ,716868.0,716889.0,716906.0,716931.0,716919.0,716942.0,716957.0,716977.0,716978.0,716998.0
716833,2023-08-26,AZ,716851.0,716868.0,716889.0,716906.0,716931.0,716919.0,716942.0,716957.0,716977.0,716978.0
716821,2023-08-27,AZ,716833.0,716851.0,716868.0,716889.0,716906.0,716931.0,716919.0,716942.0,716957.0,716977.0
716805,2023-08-28,AZ,716821.0,716833.0,716851.0,716868.0,716889.0,716906.0,716931.0,716919.0,716942.0,716957.0
716792,2023-08-29,AZ,716805.0,716821.0,716833.0,716851.0,716868.0,716889.0,716906.0,716931.0,716919.0,716942.0
716774,2023-08-30,AZ,716792.0,716805.0,716821.0,716833.0,716851.0,716868.0,716889.0,716906.0,716931.0,716919.0
716756,2023-09-01,AZ,716774.0,716792.0,716805.0,716821.0,716833.0,716851.0,716868.0,716889.0,716906.0,716931.0
716747,2023-09-02,AZ,716756.0,716774.0,716792.0,716805.0,716821.0,716833.0,716851.0,716868.0,716889.0,716906.0
716732,2023-09-03,AZ,716747.0,716756.0,716774.0,716792.0,716805.0,716821.0,716833.0,716851.0,716868.0,716889.0
716721,2023-09-04,AZ,716732.0,716747.0,716756.0,716774.0,716792.0,716805.0,716821.0,716833.0,716851.0,716868.0
716702,2023-09-05,AZ,716721.0,716732.0,716747.0,716756.0,716774.0,716792.0,716805.0,716821.0,716833.0,716851.0
716692,2023-09-06,AZ,716702.0,716721.0,716732.0,716747.0,716756.0,716774.0,716792.0,716805.0,716821.0,716833.0
716685,2023-09-07,AZ,716692.0,716702.0,716721.0,716732.0,716747.0,716756.0,716774.0,716792.0,716805.0,716821.0
716678,2023-09-08,AZ,716685.0,716692.0,716702.0,716721.0,716732.0,716747.0,716756.0,716774.0,716792.0,716805.0
716660,2023-09-09,AZ,716678.0,716685.0,716692.0,716702.0,716721.0,716732.0,716747.0,716756.0,716774.0,716792.0
716638,2023-09-10,AZ,716660.0,716678.0,716685.0,716692.0,716702.0,716721.0,716732.0,716747.0,716756.0,716774.0
716627,2023-09-11,AZ,716638.0,716660.0,716678.0,716685.0,716692.0,716702.0,716721.0,716732.0,716747.0,716756.0
716615,2023-09-12,AZ,716627.0,716638.0,716660.0,716678.0,716685.0,716692.0,716702.0,716721.0,716732.0,716747.0
716595,2023-09-13,AZ,716615.0,716627.0,716638.0,716660.0,716678.0,716685.0,716692.0,716702.0,716721.0,716732.0
716588,2023-09-14,AZ,716595.0,716615.0,716627.0,716638.0,716660.0,716678.0,716685.0,716692.0,716702.0,716721.0
716567,2023-09-15,AZ,716588.0,716595.0,716615.0,716627.0,716638.0,716660.0,716678.0,716685.0,716692.0,716702.0
716558,2023-09-16,AZ,716567.0,716588.0,716595.0,716615.0,716627.0,716638.0,716660.0,716678.0,716685.0,716692.0
716536,2023-09-17,AZ,716558.0,716567.0,716588.0,716595.0,716615.0,716627.0,716638.0,716660.0,716678.0,716685.0
716511,2023-09-19,AZ,716536.0,716558.0,716567.0,716588.0,716595.0,716615.0,716627.0,716638.0,716660.0,716678.0
716499,2023-09-20,AZ,716511.0,716536.0,716558.0,716567.0,716588.0,716595.0,716615.0,716627.0,716638.0,716660.0
716480,2023-09-22,AZ,716499.0,716511.0,716536.0,716558.0,716567.0,716588.0,716595.0,716615.0,716627.0,716638.0
716458,2023-09-24,AZ,716480.0,716499.0,716511.0,716536.0,716558.0,716567.0,716588.0,716595.0,716615.0,716627.0
716471,2023-09-25,AZ,716458.0,716480.0,716499.0,716511.0,716536.0,716558.0,716567.0,716588.0,716595.0,716615.0
716427,2023-09-26,AZ,716471.0,716458.0,716480.0,716499.0,716511.0,716536.0,716558.0,716567.0,716588.0,716595.0
716417,2023-09-27,AZ,716427.0,716471.0,716458.0,716480.0,716499.0,716511.0,716536.0,716558.0,716567.0,716588.0
716443,2023-09-28,AZ,716417.0,716427.0,716471.0,716458.0,716480.0,716499.0,716511.0,716536.0,716558.0,716567.0
716384,2023-09-29,AZ,716443.0,716417.0,716427.0,716471.0,716458.0,716480.0,716499.0,716511.0,716536.0,716558.0
716370,2023-09-30,AZ,716384.0,716443.0,716417.0,716427.0,716471.0,716458.0,716480.0,716499.0,716511.0,716536.0
716358,2023-10-01,AZ,716370.0,716384.0,716443.0,716417.0,716427.0,716471.0,716458.0,716480.0,716499.0,716511.0
718782,2023-03-30,BAL,,,,,,,,,,
718761,2023-04-01,BAL,718782.0,,,,,,,,,
718748,2023-04-02,BAL,718761.0,718782.0,,,,,,,,
718726,2023-04-03,BAL,718748.0,718761.0,718782.0,,,,,,,
718709,2023-04-04,BAL,718726.0,718748.0,718761.0,718782.0,,,,,,
718694,2023-04-05,BAL,718709.0,718726.0,718748.0,718761.0,718782.0,,,,,
718688,2023-04-07,BAL,718694.0,718709.0,718726.0,718748.0,718761.0,718782.0,,,,
718664,2023-04-08,BAL,718688.0,718694.0,718709.0,718726.0,718748.0,718761.0,718782.0,,,
718651,2023-04-09,BAL,718664.0,718688.0,718694.0,718709.0,718726.0,718748.0,718761.0,718782.0,,
718635,2023-04-10,BAL,718651.0,718664.0,718688.0,718694.0,718709.0,718726.0,718748.0,718761.0,718782.0,
718618,2023-04-11,BAL,718635.0,718651.0,718664.0,718688.0,718694.0,718709.0,718726.0,718748.0,718761.0,718782.0
718599,2023-04-12,BAL,718618.0,718635.0,718651.0,718664.0,718688.0,718694.0,718709.0,718726.0,718748.0,718761.0
718596,2023-04-13,BAL,718599.0,718618.0,718635.0,718651.0,718664.0,718688.0,718694.0,718709.0,718726.0,718748.0
718583,2023-04-14,BAL,718596.0,718599.0,718618.0,718635.0,718651.0,718664.0,718688.0,718694.0,718709.0,718726.0
718570,2023-04-15,BAL,718583.0,718596.0,718599.0,718618.0,718635.0,718651.0,718664.0,718688.0,718694.0,718709.0
718553,2023-04-16,BAL,718570.0,718583.0,718596.0,718599.0,718618.0,718635.0,718651.0,718664.0,718688.0,718694.0
718531,2023-04-18,BAL,718553.0,718570.0,718583.0,718596.0,718599.0,718618.0,718635.0,718651.0,718664.0,718688.0
718518,2023-04-19,BAL,718531.0,718553.0,718570.0,718583.0,718596.0,718599.0,718618.0,718635.0,718651.0,718664.0
718495,2023-04-21,BAL,718518.0,718531.0,718553.0,718570.0,718583.0,718596.0,718599.0,718618.0,718635.0,718651.0
718472,2023-04-22,BAL,718495.0,718518.0,718531.0,718553.0,718570.0,718583.0,718596.0,718599.0,718618.0,718635.0
718459,2023-04-23,BAL,718472.0,718495.0,718518.0,718531.0,718553.0,718570.0,718583.0,718596.0,718599.0,718618.0
718447,2023-04-24,BAL,718459.0,718472.0,718495.0,718518.0,718531.0,718553.0,718570.0,718583.0,718596.0,718599.0
718435,2023-04-25,BAL,718447.0,718459.0,718472.0,718495.0,718518.0,718531.0,718553.0,718570.0,718583.0,718596.0
718416,2023-04-26,BAL,718435.0,718447.0,718459.0,718472.0,718495.0,718518.0,718531.0,718553.0,718570.0,718583.0
718405,2023-04-27,BAL,718416.0,718435.0,718447.0,718459.0,718472.0,718495.0,718518.0,718531.0,718553.0,718570.0
718381,2023-04-29,BAL,718405.0,718416.0,718435.0,718447.0,718459.0,718472.0,718495.0,718518.0,718531.0,718553.0
718401,2023-04-29,BAL,718381.0,718405.0,718416.0,718435.0,718447.0,718459.0,718472.0,718495.0,718518.0,718531.0
718360,2023-04-30,BAL,718401.0,718381.0,718405.0,718416.0,718435.0,718447.0,718459.0,718472.0,718495.0,718518.0
718336,2023-05-02,BAL,718360.0,718401.0,718381.0,718405.0,718416.0,718435.0,718447.0,718459.0,718472.0,718495.0
718314,2023-05-03,BAL,718336.0,718360.0,718401.0,718381.0,718405.0,718416.0,718435.0,718447.0,718459.0,718472.0
718312,2023-05-04,BAL,718314.0,718336.0,718360.0,718401.0,718381.0,718405.0,718416.0,718435.0,718447.0,718459.0
718298,2023-05-05,BAL,718312.0,718314.0,718336.0,718360.0,718401.0,718381.0,718405.0,718416.0,718435.0,718447.0
718283,2023-05-06,BAL,718298.0,718312.0,718314.0,718336.0,718360.0,718401.0,718381.0,718405.0,718416.0,718435.0
718277,2023-05-07,BAL,718283.0,718298.0,718312.0,718314.0,718336.0,718360.0,718401.0,718381.0,718405.0,718416.0
718259,2023-05-08,BAL,718277.0,718283.0,718298.0,718312.0,718314.0,718336.0,718360.0,718401.0,718381.0,718405.0
718246,2023-05-09,BAL,718259.0,718277.0,718283.0,718298.0,718312.0,718314.0,718336.0,718360.0,718401.0,718381.0
718227,2023-05-10,BAL,718246.0,718259.0,718277.0,718283.0,718298.0,718312.0,718314.0,718336.0,718360.0,718401.0
718213,2023-05-12,BAL,718227.0,718246.0,718259.0,718277.0,718283.0,718298.0,718312.0,718314.0,718336.0,718360.0
718193,2023-05-13,BAL,718213.0,718227.0,718246.0,718259.0,718277.0,718283.0,718298.0,718312.0,718314.0,718336.0
718179,2023-05-14,BAL,718193.0,718213.0,718227.0,718246.0,718259.0,718277.0,718283.0,718298.0,718312.0,718314.0
718171,2023-05-15,BAL,718179.0,718193.0,718213.0,718227.0,718246.0,718259.0,718277.0,718283.0,718298.0,718312.0
718154,2023-05-16,BAL,718171.0,718179.0,718193.0,718213.0,718227.0,718246.0,718259.0,718277.0,718283.0,718298.0
718137,2023-05-17,BAL,718154.0,718171.0,718179.0,718193.0,718213.0,718227.0,718246.0,718259.0,718277.0,718283.0
718128,2023-05-18,BAL,718137.0,718154.0,718171.0,718179.0,718193.0,718213.0,718227.0,718246.0,718259.0,718277.0
718115,2023-05-19,BAL,718128.0,718137.0,718154.0,718171.0,718179.0,718193.0,718213.0,718227.0,718246.0,718259.0
718102,2023-05-20,BAL,718115.0,718128.0,718137.0,718154.0,718171.0,718179.0,718193.0,718213.0,718227.0,718246.0
718087,2023-05-21,BAL,718102.0,718115.0,718128.0,718137.0,718154.0,718171.0,718179.0,718193.0,718213.0,718227.0
718058,2023-05-23,BAL,718087.0,718102.0,718115.0,718128.0,718137.0,718154.0,718171.0,718179.0,718193.0,718213.0
718040,2023-05-24,BAL,718058.0,718087.0,718102.0,718115.0,718128.0,718137.0,718154.0,718171.0,718179.0,718193.0
718029,2023-05-25,BAL,718040.0,718058.0,718087.0,718102.0,718115.0,718128.0,718137.0,718154.0,718171.0,718179.0
718020,2023-05-26,BAL,718029.0,718040.0,718058.0,718087.0,718102.0,718115.0,718128.0,718137.0,718154.0,718171.0
718001,2023-05-27,BAL,718020.0,718029.0,718040.0,718058.0,718087.0,718102.0,718115.0,718128.0,718137.0,718154.0
717990,2023-05-28,BAL,718001.0,718020.0,718029.0,718040.0,718058.0,718087.0,718102.0,718115.0,718128.0,718137.0
717974,2023-05-29,BAL,717990.0,718001.0,718020.0,718029.0,718040.0,718058.0,718087.0,718102.0,718115.0,718128.0
717967,2023-05-30,BAL,717974.0,717990.0,718001.0,718020.0,718029.0,718040.0,718058.0,718087.0,718102.0,718115.0
717946,2023-05-31,BAL,717967.0,717974.0,717990.0,718001.0,718020.0,718029.0,718040.0,718058.0,718087.0,718102.0
717920,2023-06-02,BAL,717946.0,717967.0,717974.0,717990.0,718001.0,718020.0,718029.0,718040.0,718058.0,718087.0
717916,2023-06-03,BAL,717920.0,717946.0,717967.0,717974.0,717990.0,718001.0,718020.0,718029.0,718040.0,718058.0
717890,2023-06-04,BAL,717916.0,717920.0,717946.0,717967.0,717974.0,717990.0,718001.0,718020.0,718029.0,718040.0
717867,2023-06-06,BAL,717890.0,717916.0,717920.0,717946.0,717967.0,717974.0,717990.0,718001.0,718020.0,718029.0
717851,2023-06-07,BAL,717867.0,717890.0,717916.0,717920.0,717946.0,717967.0,717974.0,717990.0,718001.0,718020.0
717849,2023-06-08,BAL,717851.0,717867.0,717890.0,717916.0,717920.0,717946.0,717967.0,717974.0,717990.0,718001.0
717839,2023-06-09,BAL,717849.0,717851.0,717867.0,717890.0,717916.0,717920.0,717946.0,717967.0,717974.0,717990.0
717818,2023-06-10,BAL,717839.0,717849.0,717851.0,717867.0,717890.0,717916.0,717920.0,717946.0,717967.0,717974.0
717808,2023-06-11,BAL,717818.0,717839.0,717849.0,717851.0,717867.0,717890.0,717916.0,717920.0,717946.0,717967.0
717787,2023-06-13,BAL,717808.0,717818.0,717839.0,717849.0,717851.0,717867.0,717890.0,717916.0,717920.0,717946.0
717769,2023-06-14,BAL,717787.0,717808.0,717818.0,717839.0,717849.0,717851.0,717867.0,717890.0,717916.0,717920.0
717753,2023-06-15,BAL,717769.0,717787.0,717808.0,717818.0,717839.0,717849.0,717851.0,717867.0,717890.0,717916.0
717744,2023-06-16,BAL,717753.0,717769.0,717787.0,717808.0,717818.0,717839.0,717849.0,717851.0,717867.0,717890.0
717729,2023-06-17,BAL,717744.0,717753.0,717769.0,717787.0,717808.0,717818.0,717839.0,717849.0,717851.0,717867.0
717708,2023-06-18,BAL,717729.0,717744.0,717753.0,717769.0,717787.0,717808.0,717818.0,717839.0,717849.0,717851.0
717687,2023-06-20,BAL,717708.0,717729.0,717744.0,717753.0,717769.0,717787.0,717808.0,717818.0,717839.0,717849.0
717677,2023-06-21,BAL,717687.0,717708.0,717729.0,717744.0,717753.0,717769.0,717787.0,717808.0,717818.0,717839.0
717651,2023-06-23,BAL,717677.0,717687.0,717708.0,717729.0,717744.0,717753.0,717769.0,717787.0,717808.0,717818.0
717628,2023-06-24,BAL,717651.0,717677.0,717687.0,717708.0,717729.0,717744.0,717753.0,717769.0,717787.0,717808.0
717627,2023-06-25,BAL,717628.0,717651.0,717677.0,717687.0,717708.0,717729.0,717744.0,717753.0,717769.0,717787.0
717611,2023-06-26,BAL,717627.0,717628.0,717651.0,717677.0,717687.0,717708.0,717729.0,717744.0,717753.0,717769.0
717601,2023-06-27,BAL,717611.0,717627.0,717628.0,717651.0,717677.0,717687.0,717708.0,717729.0,717744.0,717753.0
717589,2023-06-28,BAL,717601.0,717611.0,717627.0,717628.0,717651.0,717677.0,717687.0,717708.0,717729.0,717744.0
717561,2023-06-30,BAL,717589.0,717601.0,717611.0,717627.0,717628.0,717651.0,717677.0,717687.0,717708.0,717729.0
717541,2023-07-01,BAL,717561.0,717589.0,717601.0,717611.0,717627.0,717628.0,717651.0,717677.0,717687.0,717708.0
717529,2023-07-02,BAL,717541.0,717561.0,717589.0,717601.0,717611.0,717627.0,717628.0,717651.0,717677.0,717687.0
717513,2023-07-03,BAL,717529.0,717541.0,717561.0,717589.0,717601.0,717611.0,717627.0,717628.0,717651.0,717677.0
717508,2023-07-04,BAL,717513.0,717529.0,717541.0,717561.0,717589.0,717601.0,717611.0,717627.0,717628.0,717651.0
717487,2023-07-05,BAL,717508.0,717513.0,717529.0,717541.0,717561.0,717589.0,717601.0,717611.0,717627.0,717628.0
717475,2023-07-06,BAL,717487.0,717508.0,717513.0,717529.0,717541.0,717561.0,717589.0,717601.0,717611.0,717627.0
717458,2023-07-07,BAL,717475.0,717487.0,717508.0,717513.0,717529.0,717541.0,717561.0,717589.0,717601.0,717611.0
717446,2023-07-08,BAL,717458.0,717475.0,717487.0,717508.0,717513.0,717529.0,717541.0,717561.0,717589.0,717601.0
717428,2023-07-09,BAL,717446.0,717458.0,717475.0,717487.0,717508.0,717513.0,717529.0,717541.0,717561.0,717589.0
717417,2023-07-14,BAL,717428.0,717446.0,717458.0,717475.0,717487.0,717508.0,717513.0,717529.0,717541.0,717561.0
